INDEX,NAME,GLON,GLAT,RA,DEC,POS_ERR,SNR,TS_MIN,TS_MAX,Y_MIN,Y_MAX
1543,PSZ2 G327.66-54.26,327.66067622254644,-54.26340342231745,345.9075930392213,-57.380187525103516,2.381314754486084,5.810717582702637,0.10000000149011612,8.19303035736084,0.0,0.002076552016660571
1544,PSZ2 G328.05+15.79,328.059832477642,15.793641988828242,225.43704839056068,-40.63484069779332,5.136417388916016,5.580505847930908,0.10000000149011612,41.920501708984375,0.0,0.01432450395077467
1545,PSZ2 G328.24+18.21,328.2418433586445,18.214199558978237,224.0896951842556,-38.44164093801362,4.042642593383789,6.380542755126953,0.10000000149011612,53.83219909667969,0.0,0.02298610471189022
1546,PSZ2 G328.31-09.71,328.340252724206,-9.728623429920845,251.71424553115338,-60.38832933673606,2.3839759826660156,9.206131935119629,0.10000000149011612,12.387299537658691,0.0,0.009164693765342236
1547,PSZ2 G328.58-25.25,328.58889893075116,-25.251751450959745,284.01772685140196,-66.94045700822782,3.6824026107788086,5.270998477935791,0.10000000149011612,12.789199829101562,0.0,0.0037049714010208845
1548,PSZ2 G328.96+71.97,328.96117156127355,71.9752332331739,200.80329168701715,10.728221971728312,2.129284620285034,5.851603031158447,0.10000000149011612,41.47249984741211,0.0,0.010117003694176674
1549,PSZ2 G329.29+29.18,329.29978501956606,29.18319649807357,218.98419549504183,-28.283724360698184,5.503452301025391,5.05773401260376,0.10000000149011612,30.40049934387207,0.0,0.010913018137216568
1550,PSZ2 G329.36-09.90,329.39201989411794,-9.885929516695413,253.26015834140847,-59.679298280751276,3.700899362564087,8.600226402282715,0.10000000149011612,43.017398834228516,0.0,0.05510978773236275
1551,PSZ2 G329.48-22.67,329.4876152217414,-22.67407220914278,278.2479658740877,-65.55279314310091,3.2897560596466064,6.166019916534424,0.10000000149011612,8.878549575805664,0.0,0.003246939042583108
1553,PSZ2 G329.57-17.96,329.5736209637702,-17.966459946359862,268.00009154949635,-63.81301409027151,2.2544105052948,5.975239276885986,0.10000000149011612,14.763400077819824,0.0,0.004906417801976204
1554,PSZ2 G330.07+28.11,330.0756125470095,28.110631402138964,220.23181558176097,-28.927324427175385,3.7810041904449463,5.355652809143066,0.10000000149011612,17.407100677490234,0.0,0.006440669298171997
1555,PSZ2 G330.53-40.56,330.5360765800951,-40.56058228678947,320.5243114727436,-63.595885299741916,5.4081711769104,4.681903839111328,0.10000000149011612,24.41189956665039,0.0,0.005249212495982647
1556,PSZ2 G331.10+40.81,331.10768145135506,40.81012506934873,214.82952360861393,-17.204470915803775,2.276324987411499,5.778763771057129,0.10000000149011612,12.648799896240234,0.0,0.003837437368929386
1557,PSZ2 G331.12+62.31,331.1397286989408,62.31558014287542,205.55524709048814,2.2580139821394987,4.33665657043457,5.481544494628906,0.10000000149011612,34.39820098876953,0.0,0.012791067361831665
1558,PSZ2 G331.96-45.74,331.9736947965993,-45.7730001707497,329.58928664018276,-60.39678364652676,6.672130584716797,5.378753662109375,8.380009651184082,51.619998931884766,0.0,0.022544093430042267
1560,PSZ2 G332.23-46.37,332.255262514944,-46.383823988223924,330.4680785747973,-59.92764853780858,2.3361194133758545,19.64145278930664,4.130849838256836,16.818700790405273,0.003719178494066,0.01828335039317608
