sloan_ra sloan_dec sloan dr7_ra dr7_dec dr7
145.7071800 +61.9522800 Sloan 145.70718 +61.95228 DR7
149.0000400 +62.9691181 Sloan 149.00004 +62.96912 DR7
121.0404300 +47.4835750 Sloan 121.04043 +47.48357 DR7
122.7274800 +49.1843789 Sloan 122.72748 +49.18438 DR7
124.8744400 +51.0424811 Sloan 124.87444 +51.04248 DR7
125.2338800 +51.5351861 Sloan 125.23388 +51.53519 DR7
128.1177600 +53.6931500 Sloan 128.11776 +53.69315 DR7
129.3251400 +54.6251831 Sloan 129.32514 +54.62518 DR7
132.7071800 +56.5474169 Sloan 132.70718 +56.54742 DR7
134.2646400 +57.6099561 Sloan 134.26464 +57.60996 DR7
136.2387500 +58.5805131 Sloan 136.23875 +58.58051 DR7
137.0904400 +58.8996400 Sloan 137.09044 +58.89964 DR7
139.4270600 +60.0518319 Sloan 139.42706 +60.05183 DR7
140.5640500 +60.5000261 Sloan 140.56405 +60.50003 DR7
146.5435200 +62.8814489 Sloan 146.54352 +62.88145 DR7
147.3428700 +63.1106611 Sloan 147.34287 +63.11066 DR7
120.9224300 +48.2428669 Sloan 120.92243 +48.24287 DR7
121.9573600 +49.2406419 Sloan 121.95736 +49.24064 DR7
124.2828700 +51.1913211 Sloan 124.28287 +51.19132 DR7
126.7981500 +53.3290289 Sloan 126.79815 +53.32903 DR7
132.1296100 +56.9328119 Sloan 132.12961 +56.93281 DR7
139.4202100 +60.7499181 Sloan 139.42021 +60.74992 DR7
147.0782100 +63.3449650 Sloan 147.07821 +63.34496 DR7
140.4767900 +59.2855781 Sloan 140.47679 +59.28558 DR7
140.4033500 +59.6522750 Sloan 140.40335 +59.65227 DR7
144.3982100 +61.1731889 Sloan 144.39821 +61.17319 DR7
147.5581300 +62.4211361 Sloan 147.55813 +62.42114 DR7
149.4219300 +62.9412819 Sloan 149.42193 +62.94128 DR7
141.3588900 +60.5281639 Sloan 141.35889 +60.52816 DR7
136.0967200 +59.2529769 Sloan 136.09672 +59.25298 DR7
143.1120200 +62.2958881 Sloan 143.11202 +62.29589 DR7
145.7889300 +63.2326961 Sloan 145.78893 +63.23270 DR7
130.5966200 +53.2634400 Sloan 130.59662 +53.26344 DR7
131.1232600 +53.3592500 Sloan 131.12326 +53.35925 DR7
132.8676500 +54.4948850 Sloan 132.86765 +54.49488 DR7
135.5740600 +56.0707250 Sloan 135.57406 +56.07072 DR7
126.0816800 +50.3789319 Sloan 126.08168 +50.37893 DR7
128.0517600 +51.9831569 Sloan 128.05176 +51.98316 DR7
129.7239300 +53.1484919 Sloan 129.72393 +53.14849 DR7
130.0985300 +53.4561211 Sloan 130.09853 +53.45612 DR7
130.1643800 +53.4877639 Sloan 130.16438 +53.48776 DR7
130.6073300 +53.8981000 Sloan 130.60733 +53.89810 DR7
130.7947400 +53.8380911 Sloan 130.79474 +53.83809 DR7
131.5937900 +54.4321289 Sloan 131.59379 +54.43213 DR7
131.5454200 +54.4122969 Sloan 131.54542 +54.41230 DR7
131.6476900 +54.4172019 Sloan 131.64769 +54.41720 DR7
124.1915300 +49.5495789 Sloan 124.19153 +49.54958 DR7
124.5031000 +49.9366500 Sloan 124.50310 +49.93665 DR7
125.2557800 +50.4919800 Sloan 125.25578 +50.49198 DR7
134.6134200 +56.7397600 Sloan 134.61342 +56.73976 DR7
124.9980500 +50.9573539 Sloan 124.99805 +50.95735 DR7
126.9248700 +52.4413261 Sloan 126.92487 +52.44133 DR7
130.6688800 +54.9831550 Sloan 130.66888 +54.98315 DR7
133.1145900 +56.5669311 Sloan 133.11459 +56.56693 DR7
124.6103000 +51.1797131 Sloan 124.61030 +51.17971 DR7
124.4817100 +51.2715600 Sloan 124.48171 +51.27156 DR7
126.8218700 +53.1417450 Sloan 126.82187 +53.14174 DR7
131.4728200 +56.1909039 Sloan 131.47282 +56.19090 DR7
133.9843800 +57.8046661 Sloan 133.98438 +57.80467 DR7
135.3225400 +58.2797469 Sloan 135.32254 +58.27975 DR7
151.9973300 +62.4980969 Sloan 151.99733 +62.49810 DR7
164.9692600 +65.0456119 Sloan 164.96926 +65.04561 DR7
170.8624800 +65.6599839 Sloan 170.86248 +65.65998 DR7
170.8030400 +65.6480539 Sloan 170.80304 +65.64805 DR7
181.3391200 +66.2446269 Sloan 181.33912 +66.24463 DR7
186.6214900 +66.3782231 Sloan 186.62149 +66.37822 DR7
187.2437300 +66.3743850 Sloan 187.24373 +66.37438 DR7
189.8782900 +66.2603581 Sloan 189.87829 +66.26036 DR7
202.2271300 +65.3924681 Sloan 202.22713 +65.39247 DR7
212.1760100 +63.7392031 Sloan 212.17601 +63.73920 DR7
212.6107200 +63.6597319 Sloan 212.61072 +63.65973 DR7
214.8122100 +63.1805600 Sloan 214.81221 +63.18056 DR7
119.4657700 +43.4819931 Sloan 119.46577 +43.48199 DR7
119.6056900 +43.8883900 Sloan 119.60569 +43.88839 DR7
177.7105300 +66.6013739 Sloan 177.71053 +66.60137 DR7
182.1606100 +66.7257231 Sloan 182.16061 +66.72572 DR7
182.9755400 +66.7665969 Sloan 182.97554 +66.76660 DR7
183.8701100 +66.7521831 Sloan 183.87011 +66.75218 DR7
196.5874400 +66.3465331 Sloan 196.58744 +66.34653 DR7
201.2899500 +65.8521111 Sloan 201.28995 +65.85211 DR7
205.2170400 +65.5118250 Sloan 205.21704 +65.51182 DR7
216.3436800 +63.1982050 Sloan 216.34368 +63.19820 DR7
115.1408800 +38.9373439 Sloan 115.14088 +38.93734 DR7
118.6576300 +43.4081589 Sloan 118.65763 +43.40816 DR7
119.2906000 +44.3229731 Sloan 119.29060 +44.32297 DR7
154.1218700 +63.9481650 Sloan 154.12187 +63.94816 DR7
154.6081300 +64.0807050 Sloan 154.60813 +64.08070 DR7
155.4854000 +64.2570419 Sloan 155.48540 +64.25704 DR7
160.2134700 +65.0868969 Sloan 160.21347 +65.08690 DR7
168.0764300 +66.2446500 Sloan 168.07643 +66.24465 DR7
171.0171100 +66.5143981 Sloan 171.01711 +66.51440 DR7
181.1904200 +67.1719839 Sloan 181.19042 +67.17198 DR7
182.9347000 +67.1828689 Sloan 182.93470 +67.18287 DR7
182.9942000 +67.1173650 Sloan 182.99420 +67.11736 DR7
183.7656000 +67.1416900 Sloan 183.76560 +67.14169 DR7
184.8925000 +67.2473819 Sloan 184.89250 +67.24738 DR7
188.3086300 +67.1287781 Sloan 188.30863 +67.12878 DR7
188.9744100 +67.2044900 Sloan 188.97441 +67.20449 DR7
189.1324000 +67.0556761 Sloan 189.13240 +67.05568 DR7
200.8285300 +66.3252511 Sloan 200.82853 +66.32525 DR7
205.5556000 +65.7755381 Sloan 205.55560 +65.77554 DR7
205.5299700 +65.7393919 Sloan 205.52997 +65.73939 DR7
210.3229100 +64.9416311 Sloan 210.32291 +64.94163 DR7
213.8172000 +64.4619639 Sloan 213.81720 +64.46196 DR7
214.5208300 +64.3106039 Sloan 214.52083 +64.31060 DR7
215.4838200 +63.9813750 Sloan 215.48382 +63.98137 DR7
114.0387700 +38.3601900 Sloan 114.03877 +38.36019 DR7
114.2408500 +38.6948550 Sloan 114.24085 +38.69485 DR7
197.1241300 +67.1918881 Sloan 197.12413 +67.19189 DR7
199.8482800 +66.8556961 Sloan 199.84828 +66.85570 DR7
209.4655400 +65.7240961 Sloan 209.46554 +65.72410 DR7
212.1212900 +65.0676889 Sloan 212.12129 +65.06769 DR7
212.4579000 +65.1119139 Sloan 212.45790 +65.11191 DR7
217.8244700 +63.7772811 Sloan 217.82447 +63.77728 DR7
116.4988200 +42.4245139 Sloan 116.49882 +42.42451 DR7
153.2958300 +64.5547889 Sloan 153.29583 +64.55479 DR7
154.2313300 +64.9445719 Sloan 154.23133 +64.94457 DR7
155.8344400 +65.2415619 Sloan 155.83444 +65.24156 DR7
168.3058600 +67.2661689 Sloan 168.30586 +67.26617 DR7
177.5385900 +67.8539711 Sloan 177.53859 +67.85397 DR7
179.5482500 +68.0022411 Sloan 179.54825 +68.00224 DR7
188.4572000 +67.9596781 Sloan 188.45720 +67.95968 DR7
190.1270700 +68.0194811 Sloan 190.12707 +68.01948 DR7
194.9619100 +67.7958311 Sloan 194.96191 +67.79583 DR7
196.8729800 +67.6758711 Sloan 196.87298 +67.67587 DR7
199.6397200 +67.4009189 Sloan 199.63972 +67.40092 DR7
209.4151900 +66.2249650 Sloan 209.41519 +66.22496 DR7
212.5829700 +65.6317600 Sloan 212.58297 +65.63176 DR7
213.8910500 +65.3154711 Sloan 213.89105 +65.31547 DR7
216.7558400 +64.5644861 Sloan 216.75584 +64.56449 DR7
116.0055000 +42.6191031 Sloan 116.00550 +42.61910 DR7
118.5487200 +45.6246989 Sloan 118.54872 +45.62470 DR7
118.6268500 +45.7740819 Sloan 118.62685 +45.77408 DR7
151.7289000 +64.7569919 Sloan 151.72890 +64.75699 DR7
169.1280700 +67.7422311 Sloan 169.12807 +67.74223 DR7
169.5592700 +67.6795769 Sloan 169.55927 +67.67958 DR7
178.8306000 +68.3645161 Sloan 178.83060 +68.36452 DR7
183.1202100 +68.4667161 Sloan 183.12021 +68.46672 DR7
205.6381600 +67.0550939 Sloan 205.63816 +67.05509 DR7
209.1466700 +66.5178239 Sloan 209.14667 +66.51782 DR7
212.7744400 +66.0649319 Sloan 212.77444 +66.06493 DR7
213.6988900 +65.8578719 Sloan 213.69889 +65.85787 DR7
214.8772200 +65.4951461 Sloan 214.87722 +65.49515 DR7
215.1069200 +65.4058061 Sloan 215.10692 +65.40581 DR7
216.4598400 +65.1915750 Sloan 216.45984 +65.19157 DR7
216.3491900 +65.0981489 Sloan 216.34919 +65.09815 DR7
217.7055500 +64.8493569 Sloan 217.70555 +64.84936 DR7
113.4777100 +36.3547189 Sloan 113.47771 +36.35472 DR7
113.7066600 +36.8906919 Sloan 113.70666 +36.89069 DR7
114.1671300 +37.4156700 Sloan 114.16713 +37.41567 DR7
115.6050700 +39.1246511 Sloan 115.60507 +39.12465 DR7
117.4959400 +41.7163550 Sloan 117.49594 +41.71635 DR7
117.6498900 +41.9438411 Sloan 117.64989 +41.94384 DR7
119.0178200 +43.5062150 Sloan 119.01782 +43.50621 DR7
113.0057400 +36.5695811 Sloan 113.00574 +36.56958 DR7
113.6577400 +37.6685200 Sloan 113.65774 +37.66852 DR7
114.7283400 +38.7744400 Sloan 114.72834 +38.77444 DR7
118.5187000 +43.7687900 Sloan 118.51870 +43.76879 DR7
113.1410200 +37.6501400 Sloan 113.14102 +37.65014 DR7
115.1496100 +40.3655469 Sloan 115.14961 +40.36555 DR7
113.6911700 +39.3534150 Sloan 113.69117 +39.35341 DR7
113.8597800 +39.6666469 Sloan 113.85978 +39.66665 DR7
118.3031100 +44.9862681 Sloan 118.30311 +44.98627 DR7
119.7411600 +46.8073119 Sloan 119.74116 +46.80731 DR7
153.0681500 +62.8781789 Sloan 153.06815 +62.87818 DR7
157.4224400 +63.9802669 Sloan 157.42244 +63.98027 DR7
164.1693800 +65.0278731 Sloan 164.16938 +65.02787 DR7
178.9074400 +66.5162639 Sloan 178.90744 +66.51626 DR7
181.0212700 +66.5192331 Sloan 181.02127 +66.51923 DR7
183.8209700 +66.6445361 Sloan 183.82097 +66.64454 DR7
186.1256000 +66.5669011 Sloan 186.12560 +66.56690 DR7
187.7782500 +66.5414019 Sloan 187.77825 +66.54140 DR7
195.0172300 +66.2555431 Sloan 195.01723 +66.25554 DR7
196.0533800 +66.1005800 Sloan 196.05338 +66.10058 DR7
200.5750600 +65.8215589 Sloan 200.57506 +65.82156 DR7
211.0246400 +64.2654869 Sloan 211.02464 +64.26549 DR7
222.9689000 +61.1240450 Sloan 222.96890 +61.12404 DR7
227.1316600 +59.5155500 Sloan 227.13166 +59.51555 DR7
229.1137700 +58.6952519 Sloan 229.11377 +58.69525 DR7
236.6845000 +55.0134211 Sloan 236.68450 +55.01342 DR7
240.0424900 +52.7925911 Sloan 240.04249 +52.79259 DR7
241.1648500 +51.8428069 Sloan 241.16485 +51.84281 DR7
165.0155900 +65.5838069 Sloan 165.01559 +65.58381 DR7
165.4326200 +65.7863900 Sloan 165.43262 +65.78639 DR7
173.8910000 +66.5818400 Sloan 173.89100 +66.58184 DR7
178.5833300 +66.8404861 Sloan 178.58333 +66.84049 DR7
194.9372400 +66.7216311 Sloan 194.93724 +66.72163 DR7
200.3659700 +66.1252150 Sloan 200.36597 +66.12521 DR7
200.7470500 +66.0752369 Sloan 200.74705 +66.07524 DR7
204.8396300 +65.7135269 Sloan 204.83963 +65.71353 DR7
211.6501300 +64.4547839 Sloan 211.65013 +64.45478 DR7
212.1927300 +64.3838419 Sloan 212.19273 +64.38384 DR7
217.9048100 +63.0768669 Sloan 217.90481 +63.07687 DR7
221.6946300 +61.9576081 Sloan 221.69463 +61.95761 DR7
226.0590300 +60.6269911 Sloan 226.05903 +60.62699 DR7
241.1921400 +52.6394261 Sloan 241.19214 +52.63943 DR7
242.4504400 +51.5877619 Sloan 242.45044 +51.58776 DR7
154.4422400 +64.1368731 Sloan 154.44224 +64.13687 DR7
160.1724500 +65.3933161 Sloan 160.17245 +65.39332 DR7
179.3541100 +67.3946831 Sloan 179.35411 +67.39468 DR7
191.0993600 +67.2447581 Sloan 191.09936 +67.24476 DR7
193.4862000 +67.2012219 Sloan 193.48620 +67.20122 DR7
197.5220500 +66.8573089 Sloan 197.52205 +66.85731 DR7
200.0983600 +66.7233250 Sloan 200.09836 +66.72332 DR7
201.9475500 +66.4793481 Sloan 201.94755 +66.47935 DR7
205.1339000 +66.0153369 Sloan 205.13390 +66.01534 DR7
208.0633000 +65.5637289 Sloan 208.06330 +65.56373 DR7
211.6462100 +65.1099239 Sloan 211.64621 +65.10992 DR7
223.6578300 +61.8606700 Sloan 223.65783 +61.86067 DR7
224.3428400 +61.6475250 Sloan 224.34284 +61.64752 DR7
225.7266800 +61.2283039 Sloan 225.72668 +61.22830 DR7
230.7824200 +59.2532400 Sloan 230.78242 +59.25324 DR7
233.5203900 +57.8577400 Sloan 233.52039 +57.85774 DR7
237.3689500 +55.6193469 Sloan 237.36895 +55.61935 DR7
237.6837800 +55.6472450 Sloan 237.68378 +55.64724 DR7
238.2172000 +55.1831261 Sloan 238.21720 +55.18313 DR7
239.8221700 +54.2117711 Sloan 239.82217 +54.21177 DR7
242.7924500 +52.1147061 Sloan 242.79245 +52.11471 DR7
242.6009400 +51.9828489 Sloan 242.60094 +51.98285 DR7
155.9417300 +64.9818239 Sloan 155.94173 +64.98182 DR7
156.1524500 +65.0737350 Sloan 156.15245 +65.07373 DR7
165.4893300 +66.7074569 Sloan 165.48933 +66.70746 DR7
169.5949900 +67.1812450 Sloan 169.59499 +67.18124 DR7
187.6377800 +67.8052539 Sloan 187.63778 +67.80525 DR7
191.0116800 +67.7811100 Sloan 191.01168 +67.78111 DR7
196.1341500 +67.4997211 Sloan 196.13415 +67.49972 DR7
201.0786800 +67.0484239 Sloan 201.07868 +67.04842 DR7
201.4477500 +67.0382350 Sloan 201.44775 +67.03823 DR7
205.0968700 +66.4444531 Sloan 205.09687 +66.44445 DR7
206.8687400 +66.2329281 Sloan 206.86874 +66.23293 DR7
207.3297100 +66.2947661 Sloan 207.32971 +66.29477 DR7
212.8284600 +65.2376089 Sloan 212.82846 +65.23761 DR7
214.4005700 +64.9287769 Sloan 214.40057 +64.92878 DR7
214.7139100 +64.9200081 Sloan 214.71391 +64.92001 DR7
215.1741200 +64.8133531 Sloan 215.17412 +64.81335 DR7
217.6907400 +64.0547900 Sloan 217.69074 +64.05479 DR7
221.0369900 +63.2650081 Sloan 221.03699 +63.26501 DR7
221.3257600 +63.2317111 Sloan 221.32576 +63.23171 DR7
221.5875000 +63.1814400 Sloan 221.58750 +63.18144 DR7
223.4937300 +62.4050019 Sloan 223.49373 +62.40500 DR7
226.5540000 +61.5023850 Sloan 226.55400 +61.50238 DR7
229.6451500 +60.3046281 Sloan 229.64515 +60.30463 DR7
230.3582400 +59.8831919 Sloan 230.35824 +59.88319 DR7
233.1937100 +58.6034789 Sloan 233.19371 +58.60348 DR7
239.3508000 +55.2376739 Sloan 239.35080 +55.23767 DR7
240.1870400 +54.4094889 Sloan 240.18704 +54.40949 DR7
242.0088400 +53.3242619 Sloan 242.00884 +53.32426 DR7
242.5566300 +52.8454211 Sloan 242.55663 +52.84542 DR7
152.5896800 +64.8163531 Sloan 152.58968 +64.81635 DR7
153.3166100 +64.9404581 Sloan 153.31661 +64.94046 DR7
166.9152900 +67.1569361 Sloan 166.91529 +67.15694 DR7
173.6227100 +67.8689350 Sloan 173.62271 +67.86893 DR7
174.5921500 +67.9083561 Sloan 174.59215 +67.90836 DR7
187.7842300 +68.1694231 Sloan 187.78423 +68.16942 DR7
194.8272500 +67.9296400 Sloan 194.82725 +67.92964 DR7
195.8933700 +67.9638600 Sloan 195.89337 +67.96386 DR7
196.4073200 +67.8053769 Sloan 196.40732 +67.80538 DR7
207.6623600 +66.6396600 Sloan 207.66236 +66.63966 DR7
209.6174000 +66.3729639 Sloan 209.61740 +66.37296 DR7
210.9600100 +66.1628639 Sloan 210.96001 +66.16286 DR7
218.2749400 +64.4284469 Sloan 218.27494 +64.42845 DR7
218.3588900 +64.4014461 Sloan 218.35889 +64.40145 DR7
223.2672500 +63.1592539 Sloan 223.26725 +63.15925 DR7
223.5925500 +62.9867650 Sloan 223.59255 +62.98676 DR7
235.8629400 +57.7468081 Sloan 235.86294 +57.74681 DR7
152.7683900 +65.2741019 Sloan 152.76839 +65.27410 DR7
164.0895300 +67.3822111 Sloan 164.08953 +67.38221 DR7
169.5623400 +68.0133989 Sloan 169.56234 +68.01340 DR7
169.6773300 +68.0142339 Sloan 169.67733 +68.01423 DR7
171.3788700 +68.0581761 Sloan 171.37887 +68.05818 DR7
190.0681300 +68.5737481 Sloan 190.06813 +68.57375 DR7
216.9859000 +65.3271600 Sloan 216.98590 +65.32716 DR7
219.4372700 +64.6798769 Sloan 219.43727 +64.67988 DR7
221.3186000 +64.2077711 Sloan 221.31860 +64.20777 DR7
226.4769100 +62.4125700 Sloan 226.47691 +62.41257 DR7
231.7044000 +60.3321161 Sloan 231.70440 +60.33212 DR7
245.8777300 +48.0144939 Sloan 245.87773 +48.01449 DR7
246.0325400 +48.0260969 Sloan 246.03254 +48.02610 DR7
245.9746300 +47.9594931 Sloan 245.97463 +47.95949 DR7
246.9794800 +46.9848750 Sloan 246.97948 +46.98487 DR7
247.7209100 +46.3240231 Sloan 247.72091 +46.32402 DR7
246.1186400 +48.5955711 Sloan 246.11864 +48.59557 DR7
247.1801300 +47.3183189 Sloan 247.18013 +47.31832 DR7
247.5457100 +47.1147831 Sloan 247.54571 +47.11478 DR7
249.1517200 +45.5541519 Sloan 249.15172 +45.55415 DR7
250.2479600 +44.4290619 Sloan 250.24796 +44.42906 DR7
250.3561100 +44.4159900 Sloan 250.35611 +44.41599 DR7
251.7002200 +42.5698389 Sloan 251.70022 +42.56984 DR7
252.2208800 +42.1621461 Sloan 252.22088 +42.16215 DR7
253.6803200 +40.0462331 Sloan 253.68032 +40.04623 DR7
253.9984900 +39.7934711 Sloan 253.99849 +39.79347 DR7
254.9001900 +38.4551019 Sloan 254.90019 +38.45510 DR7
255.4382500 +37.9479261 Sloan 255.43825 +37.94793 DR7
246.8854000 +48.6393250 Sloan 246.88540 +48.63932 DR7
247.9392600 +47.3176119 Sloan 247.93926 +47.31761 DR7
248.6495600 +46.7351300 Sloan 248.64956 +46.73513 DR7
249.5321600 +45.8030869 Sloan 249.53216 +45.80309 DR7
250.5258800 +44.9001561 Sloan 250.52588 +44.90016 DR7
251.7795200 +43.5264189 Sloan 251.77952 +43.52642 DR7
252.1108700 +42.9803681 Sloan 252.11087 +42.98037 DR7
252.8543600 +42.0203969 Sloan 252.85436 +42.02040 DR7
253.2138200 +41.6734069 Sloan 253.21382 +41.67341 DR7
253.2607500 +41.7079250 Sloan 253.26075 +41.70792 DR7
253.3532000 +41.3309069 Sloan 253.35320 +41.33091 DR7
254.2906000 +40.2116261 Sloan 254.29060 +40.21163 DR7
246.7747500 +49.2030681 Sloan 246.77475 +49.20307 DR7
248.2607900 +47.9758619 Sloan 248.26079 +47.97586 DR7
248.6984400 +48.1953981 Sloan 248.69844 +48.19540 DR7
249.6475400 +47.3492731 Sloan 249.64754 +47.34927 DR7
249.9082800 +47.0528450 Sloan 249.90828 +47.05284 DR7
249.9095100 +47.0275669 Sloan 249.90951 +47.02757 DR7
253.3044800 +43.0603511 Sloan 253.30448 +43.06035 DR7
221.6490300 +61.8501561 Sloan 221.64903 +61.85016 DR7
223.0983500 +61.2854250 Sloan 223.09835 +61.28542 DR7
223.4235200 +61.2205711 Sloan 223.42352 +61.22057 DR7
224.0442700 +60.9867881 Sloan 224.04427 +60.98679 DR7
227.5091000 +59.6567750 Sloan 227.50910 +59.65677 DR7
229.7405800 +58.8416361 Sloan 229.74058 +58.84164 DR7
236.6603700 +55.1585411 Sloan 236.66037 +55.15854 DR7
238.2217900 +54.1966719 Sloan 238.22179 +54.19667 DR7
241.6088000 +52.0507561 Sloan 241.60880 +52.05076 DR7
226.0216100 +60.9153139 Sloan 226.02161 +60.91531 DR7
240.6071400 +53.4051069 Sloan 240.60714 +53.40511 DR7
221.0950900 +62.9399750 Sloan 221.09509 +62.93997 DR7
223.6871700 +62.0611661 Sloan 223.68717 +62.06117 DR7
229.6640000 +59.9675331 Sloan 229.66400 +59.96753 DR7
230.4552300 +59.6815039 Sloan 230.45523 +59.68150 DR7
234.7198000 +57.3942019 Sloan 234.71980 +57.39420 DR7
240.7466900 +53.6849850 Sloan 240.74669 +53.68498 DR7
241.1622800 +53.3934569 Sloan 241.16228 +53.39346 DR7
242.9209100 +52.1018661 Sloan 242.92091 +52.10187 DR7
244.8654200 +50.6520239 Sloan 244.86542 +50.65202 DR7
227.3421000 +61.4243311 Sloan 227.34210 +61.42433 DR7
228.6726000 +60.9794969 Sloan 228.67260 +60.97950 DR7
231.9789100 +59.4674189 Sloan 231.97891 +59.46742 DR7
232.1485400 +59.4475239 Sloan 232.14854 +59.44752 DR7
236.5228200 +57.1179589 Sloan 236.52282 +57.11796 DR7
236.6260900 +57.0514800 Sloan 236.62609 +57.05148 DR7
240.3738600 +54.8056400 Sloan 240.37386 +54.80564 DR7
242.4835300 +53.3633869 Sloan 242.48353 +53.36339 DR7
243.4063900 +52.6782261 Sloan 243.40639 +52.67823 DR7
243.3501200 +52.6271100 Sloan 243.35012 +52.62711 DR7
222.8718300 +63.4826081 Sloan 222.87183 +63.48261 DR7
222.6832000 +63.5079800 Sloan 222.68320 +63.50798 DR7
223.8953900 +63.0181239 Sloan 223.89539 +63.01812 DR7
224.9516600 +62.8806711 Sloan 224.95166 +62.88067 DR7
225.1359700 +62.7269139 Sloan 225.13597 +62.72691 DR7
229.9734700 +60.9529411 Sloan 229.97347 +60.95294 DR7
232.2241800 +59.8255811 Sloan 232.22418 +59.82558 DR7
232.4216800 +59.6806411 Sloan 232.42168 +59.68064 DR7
237.1529700 +57.3085981 Sloan 237.15297 +57.30860 DR7
241.4267400 +54.7787539 Sloan 241.42674 +54.77875 DR7
242.4438000 +53.8303211 Sloan 242.44380 +53.83032 DR7
242.8009000 +53.7681319 Sloan 242.80090 +53.76813 DR7
246.0309200 +51.0442861 Sloan 246.03092 +51.04429 DR7
220.2436200 +64.3232019 Sloan 220.24362 +64.32320 DR7
246.1703300 +48.1466119 Sloan 246.17033 +48.14661 DR7
246.7418400 +47.3923239 Sloan 246.74184 +47.39232 DR7
247.5777200 +46.8193100 Sloan 247.57772 +46.81931 DR7
249.6406700 +44.4430411 Sloan 249.64067 +44.44304 DR7
250.2795200 +43.7839139 Sloan 250.27952 +43.78391 DR7
252.0918800 +42.0200411 Sloan 252.09188 +42.02004 DR7
252.7196900 +41.0792111 Sloan 252.71969 +41.07921 DR7
253.3552000 +40.2341900 Sloan 253.35520 +40.23419 DR7
253.3060500 +40.1816161 Sloan 253.30605 +40.18162 DR7
253.3619900 +40.3336339 Sloan 253.36199 +40.33363 DR7
256.7949700 +35.5321161 Sloan 256.79497 +35.53212 DR7
246.7185900 +48.3990261 Sloan 246.71859 +48.39903 DR7
247.8390200 +47.2923061 Sloan 247.83902 +47.29231 DR7
248.5928000 +46.5927831 Sloan 248.59280 +46.59278 DR7
249.9082800 +45.1469539 Sloan 249.90828 +45.14695 DR7
252.0344200 +42.6123469 Sloan 252.03442 +42.61235 DR7
252.7664200 +41.8967900 Sloan 252.76642 +41.89679 DR7
253.1266300 +41.3119369 Sloan 253.12663 +41.31194 DR7
253.4667300 +40.7600239 Sloan 253.46673 +40.76002 DR7
254.2354300 +39.9750261 Sloan 254.23543 +39.97503 DR7
254.3588600 +39.7144961 Sloan 254.35886 +39.71450 DR7
256.4773500 +36.6223619 Sloan 256.47735 +36.62236 DR7
256.8591800 +36.1780519 Sloan 256.85918 +36.17805 DR7
259.5157100 +32.3179431 Sloan 259.51571 +32.31794 DR7
247.4462300 +48.3728331 Sloan 247.44623 +48.37283 DR7
249.8291900 +45.9111111 Sloan 249.82919 +45.91111 DR7
250.0403800 +45.5767769 Sloan 250.04038 +45.57678 DR7
250.7545400 +44.8138981 Sloan 250.75454 +44.81390 DR7
251.6821100 +44.0110619 Sloan 251.68211 +44.01106 DR7
251.5045700 +43.9605931 Sloan 251.50457 +43.96059 DR7
251.8460300 +43.7437661 Sloan 251.84603 +43.74377 DR7
252.8876100 +42.4919331 Sloan 252.88761 +42.49193 DR7
253.7339200 +41.5569550 Sloan 253.73392 +41.55695 DR7
256.6414900 +37.3702339 Sloan 256.64149 +37.37023 DR7
257.4978200 +36.2187831 Sloan 257.49782 +36.21878 DR7
259.6057200 +32.7456481 Sloan 259.60572 +32.74565 DR7
259.8436300 +32.3017250 Sloan 259.84363 +32.30172 DR7
246.9803700 +49.6139831 Sloan 246.98037 +49.61398 DR7
247.3955400 +48.9705919 Sloan 247.39554 +48.97059 DR7
248.0023300 +48.6149581 Sloan 248.00233 +48.61496 DR7
248.9870900 +47.7636189 Sloan 248.98709 +47.76362 DR7
249.9994000 +46.6863400 Sloan 249.99940 +46.68634 DR7
250.1353700 +46.4846950 Sloan 250.13537 +46.48469 DR7
251.8925100 +44.3282100 Sloan 251.89251 +44.32821 DR7
253.0419700 +43.1879539 Sloan 253.04197 +43.18795 DR7
253.2539500 +43.0233131 Sloan 253.25395 +43.02331 DR7
254.0025400 +41.7520700 Sloan 254.00254 +41.75207 DR7
254.1353300 +41.7843431 Sloan 254.13533 +41.78434 DR7
254.1221500 +41.6790831 Sloan 254.12215 +41.67908 DR7
254.3164000 +41.4743419 Sloan 254.31640 +41.47434 DR7
255.9134600 +39.5088750 Sloan 255.91346 +39.50887 DR7
258.5604600 +35.2567550 Sloan 258.56046 +35.25675 DR7
259.5981600 +33.7300969 Sloan 259.59816 +33.73010 DR7
260.6491400 +32.1636931 Sloan 260.64914 +32.16369 DR7
260.5985600 +32.0245269 Sloan 260.59856 +32.02453 DR7
