INDEX,NAME,GLON,GLAT,RA,DEC,POS_ERR,SNR,PIPELINE,PIPE_DET,PCCS2,PSZ,IR_FLAG,Q_NEURAL,Y5R500,Y5R500_ERR,VALIDATION,REDSHIFT_ID,REDSHIFT,MSZ,MSZ_ERR_UP,MSZ_ERR_LOW,MCXC,REDMAPPER,ACT,SPT,WISE_FLAG,AMI_EVIDENCE,COSMO,COMMENT
453,PSZ2 G097.15+39.20,97.15028658,39.20898625,246.9034349,65.39631723,2.624411106,5.594708443,3,111,FALSE,-1,0,0.967051029,1.852116823,0.690766156,30,ABELL 2207,0.205799997,2.944873333,0.296941042,0.340447903,,,,,-10,-1000,FALSE,
455,PSZ2 G097.52+51.70,97.52320264,51.70684051,223.8161822,58.87524099,2.058209181,5.6991992,3,11,FALSE,-1,0,0.986150026,0.645250678,0.186197519,14,,0.699999988,5.179366589,0.497387409,0.51490736,,,,,3,-1000,FALSE,"SZ projection: z=0.33 & z=0.7,"
456,PSZ2 G097.52-14.89,97.52689146,-14.89348271,339.3764834,41.27839318,4.419145584,5.503715038,2,110,FALSE,340,0,0.992089987,8.22720623,3.706715107,20,,-1,0,0,0,,,,,-3,35.3924675,FALSE,
457,PSZ2 G097.72+38.12,97.72753444,38.12766634,248.9776437,66.20231359,1.243777275,22.77626801,3,111,FALSE,341,0,0.996300995,5.881602764,0.562585175,21,RXC J1635.8+6612,0.170900002,6.585151196,0.159879208,0.164212227,J1635.8+6612,,,,-10,33.77034378,TRUE,
459,PSZ2 G097.94+19.43,97.94413814,19.43705997,296.0803527,65.84569667,2.478777647,6.396560669,3,111,FALSE,343,0,0.994844019,2.075052738,0.552754998,10,4C 65.28,0.245000005,3.983875036,0.300474882,0.324589014,,,,,-10,1.300131321,TRUE,
460,PSZ2 G098.10+30.30,98.10494727,30.30945344,268.6368447,68.04061879,2.017876625,10.1760149,3,111,FALSE,344,0,0.986275017,4.771180153,0.960022092,21,RXC J1754.6+6803,0.077,2.397325516,0.141345501,0.148827076,J1754.6+6803,,,,-10,-1000,TRUE,
461,PSZ2 G098.30-41.15,98.30449216,-41.15775569,353.597247,18.00028415,2.428704977,6.022183418,1,111,FALSE,345,0,0.986657023,4.747107506,2.811303616,20,WHL J353.600+17.98,0.43599999,7.049447536,0.581312656,0.634626865,,RMJ233424.1+175923.5,,,3,-1000,TRUE,
464,PSZ2 G098.44+56.59,98.44645349,56.59341841,216.7790694,55.74970443,5.088493824,6.627612114,2,111,FALSE,-1,0,0.949545026,3.48557806,1.369671583,24,RMJ142724.6+554500.0,0.131838351,2.828180313,0.281760693,0.255533218,,RMJ142724.6+554500.0,,,-10,-1000,TRUE,
469,PSZ2 G098.97+24.86,98.97128337,24.86188213,283.4647054,68.37729959,1.312192917,9.563768387,3,111,FALSE,350,0,0.997213006,1.844645143,0.432666242,21,RXC J1853.9+6822,0.092799999,2.583253622,0.15512538,0.157014847,J1853.9+6822,,,,-10,-1000,TRUE,
471,PSZ2 G099.30+20.92,99.30969792,20.92278933,293.8081585,67.59059795,1.677451253,8.469195366,3,111,FALSE,351,0,0.967598975,3.853661537,1.095800042,21,RXC J1935.3+6734,0.170599997,3.921020746,0.228159666,0.243544102,J1935.3+6734,,,,-10,7.413048744,TRUE,
473,PSZ2 G099.48+55.60,99.48454509,55.60515285,217.1485398,56.87658353,1.90677309,8.084465981,3,111,FALSE,353,0,0.989804983,2.801211119,0.699212313,20,RXC J1428.4+5652,0.105099998,2.811941862,0.211047649,0.21873951,J1428.4+5652,RMJ142838.4+565139.0,,,-10,-0.014548869,TRUE,
475,PSZ2 G099.55+34.23,99.55074626,34.23777505,257.6109137,68.73206022,2.849463463,5.342779636,3,111,FALSE,-1,0,0.97545898,0.925009906,0.317403734,16,,-1,0,0,0,,,,,3,-1000,FALSE,
476,PSZ2 G099.57-58.64,99.5754018,-58.640134,0.945059313,2.053645434,3.786708593,5.303253651,2,111,FALSE,355,0,0.986274004,1.042464375,0.330421746,21,RXCJ0003.8+0203,0.092399999,2.2387743,0.282159805,0.301447511,J0003.8+0203,RMJ000349.7+020359.3,,,-10,-1000,FALSE,
478,PSZ2 G099.86+58.45,99.86674287,58.45691361,213.6782168,54.7835744,1.494976401,7.794641972,3,111,FALSE,357,0,0.962386012,1.14244926,0.27791521,20,WHL J213.697+54.78,0.630500019,6.846081734,0.477336884,0.494397163,,,,,3,29.558918,TRUE,
479,PSZ2 G100.04+23.73,100.0451029,23.73743176,287.0822464,69.08521535,1.946846724,6.439222813,3,111,FALSE,358,0,0.974318027,1.481391549,0.518597126,21,RXC J1908.3+6903,0.210299999,3.703402042,0.283629179,0.300868273,J1908.3+6903,,,,-10,8.839068413,TRUE,
481,PSZ2 G100.14+41.67,100.1422702,41.6759005,239.0257278,66.35446681,1.647304058,8.32171154,3,111,FALSE,359,0,0.960592985,1.251488328,0.332198501,21,RXC J1556.1+6621,0.233899996,4.044269562,0.267394066,0.287724495,J1556.1+6621,,,,-10,-100,TRUE,
482,PSZ2 G100.22-29.64,100.2261841,-29.6408217,350.2543462,29.21354996,1.682374477,7.058115005,3,111,FALSE,360,0,0.981908023,1.934558392,0.620941639,20,WHL J350.267+29.19,0.485000014,7.643377781,0.555207729,0.615726948,,RMJ232104.1+291134.5,,,3,-100,TRUE,
483,PSZ2 G100.22+33.81,100.2264673,33.81207926,258.4192833,69.37342564,2.627501011,5.687903404,3,111,FALSE,-1,0,0.989718974,1.256453872,0.476888567,-1,,-1,0,0,0,,,,,1,-1000,FALSE,
487,PSZ2 G100.80+24.61,100.8070494,24.61898454,285.0767775,69.9617796,2.618354559,7.023495197,3,111,FALSE,362,0,0.995006025,2.925508976,0.83246237,21,RXC J1900.4+6958,0.087700002,2.240967989,0.172823429,0.177222252,J1900.4+6958,,,,-10,-1000,TRUE,
490,PSZ2 G101.52-29.98,101.5219421,-29.98568715,351.5962727,29.32577129,2.428911924,6.041123867,1,111,FALSE,364,0,0.932124019,1.893278837,0.77373445,20,WHL J351.609+29.36,0.226999998,4.878619194,0.492055416,0.539361954,,RMJ232626.2+292152.7,,,-10,-100,TRUE,
491,PSZ2 G101.55-59.03,101.55365,-59.03363486,2.042178391,2.030379884,2.451114416,6.111795902,2,111,FALSE,366,0,0.930734992,1.866549253,0.61903882,24,RMJ000810.4+020112.3,0.369454533,5.720797539,0.590136051,0.623421669,,RMJ000810.4+020112.3,ACT-CL J0008.1+0201,,3,-1000,TRUE,
492,PSZ2 G101.68-49.21,101.6800358,-49.21365332,358.8848806,11.33771645,3.682374716,6.170913219,2,111,FALSE,-1,0,0.913784981,4.401599884,2.253593445,21,RXC J2355.6+1120,0.0726,2.399462223,0.251410723,0.234284163,J2355.6+1120,RMJ235542.6+112035.6,,,-10,-1000,TRUE,
493,PSZ2 G102.90-31.04,102.9033841,-31.04336938,353.3020224,28.76779636,5.093438625,6.124400139,2,111,TRUE,368,0,0.00970274,2.544984818,0.748421669,10,,0.591499984,6.728717327,0.659855366,0.771546364,,,,,-2,-3.195137978,FALSE,"Point sources at: 217GHz,"
494,PSZ2 G102.98-04.77,102.9833057,-4.772181571,338.706986,52.72640191,1.422844172,7.592866421,3,111,FALSE,369,0,0.82575202,1.598137975,0.353108793,15,,-1,0,0,0,,,,,-2,4.26715517,FALSE,
495,PSZ2 G103.40-32.99,103.4032438,-32.99052541,354.5042922,27.08175802,6.307459354,7.149729252,3,111,TRUE,-1,0,0.910462976,20.61938095,4.978069782,21,RXC J2338.4+2659,0.0309,1.511933327,0.126402974,0.136366367,J2338.4+2700,RMJ233829.4+270153.3,,,-10,-1000,TRUE,"Point sources at: 545GHz,"
496,PSZ2 G103.56+24.78,103.5694571,24.78905933,286.1682108,72.45249115,2.428220987,5.627266884,1,111,FALSE,374,0,0.972862005,0.6297369,0.176772982,20,,0.330000013,4.05903244,0.467274189,0.500701666,,,,,3,-100,FALSE,
498,PSZ2 G104.29+26.17,104.2957363,26.17854094,281.8843077,73.33231493,3.839429379,4.668455124,1,110,FALSE,-1,0,0.786022007,0.977499425,0.504753947,21,RXC J1847.2+7320,0.112499997,1.941149116,0.282474875,0.30870676,J1847.2+7320,,,,-10,-1000,FALSE,
499,PSZ2 G104.30-48.99,104.3044199,-48.99488236,0.483814355,12.07818652,2.418820143,5.39620924,2,111,FALSE,-1,0,0.995307028,1.633390546,0.575150728,21,RXC J0001.9+1204,0.203299999,4.107261658,0.447796345,0.505266905,J0001.9+1204,RMJ000158.5+120358.0,,,-10,-1000,FALSE,
502,PSZ2 G104.71-54.54,104.7193521,-54.54770443,2.339505172,6.829251561,2.42864275,5.904904366,1,111,FALSE,-1,0,0.999952018,2.845606804,1.140422821,24,RMJ000920.7+064923.1,0.244061947,4.898719788,0.523988247,0.506678581,,RMJ000920.7+064923.1,,,-10,-1000,FALSE,
506,PSZ2 G105.25-17.93,105.2522266,-17.9324555,350.0594695,41.78708179,2.211637735,8.561636925,3,111,FALSE,378,0,0.981652975,6.33467865,1.730913281,21,RXC J2320.2+4146,0.140000001,4.585246563,0.273581505,0.280741215,J2320.2+4146,,,,-10,-100,FALSE,
507,PSZ2 G105.40-50.43,105.4077072,-50.43994549,1.597767995,10.89274672,3.806419849,5.898430824,2,111,FALSE,379,0,0.968056023,2.523166895,0.95368439,20,RXC J0006.3+1052,0.169799998,3.853958845,0.405329943,0.437557459,J0006.3+1052,RMJ000620.3+105151.5,,,-10,-1000,FALSE,
508,PSZ2 G105.55+77.21,105.5588729,77.21399601,197.7544094,39.24628877,5.058569908,6.931772709,2,111,FALSE,380,0,0.896685004,4.124429226,0.927121103,21,RXC J1311.1+3913,0.071999997,2.196282387,0.215013742,0.228516936,J1311.1+3913,RMJ131124.0+391642.2,,,-10,-1000,TRUE,
509,PSZ2 G105.76+54.73,105.7618593,54.73872152,212.5897378,59.68012018,2.325436831,6.034576893,2,111,FALSE,-1,0,0.985683978,1.308207631,0.561309695,21,BVH2007 184,0.316000015,4.414104939,0.425032616,0.472488403,J1410.2+5942,RMJ141016.8+594254.7,,,0,-1000,TRUE,
510,PSZ2 G105.82-38.36,105.8236057,-38.36285863,358.3930757,22.57890788,1.296558857,11.51047421,3,111,TRUE,381,1,0.000102997,5.014484882,0.758073986,15,,-1,0,0,0,,,,,-3,11.87879658,FALSE,"Point sources at: 353GHz, 857GHz,"
515,PSZ2 G106.41+50.82,106.4174655,50.82777472,216.3149012,63.18599242,2.428818464,7.138209343,1,111,FALSE,384,0,0.933781028,2.424025297,0.895205438,20,RXC J1425.3+6311,0.139400005,2.887827873,0.245457649,0.246960878,J1425.3+6311,RMJ142521.2+630921.4,,,-10,-100,TRUE,
517,PSZ2 G106.61+66.71,106.6139625,66.71788293,202.63554,49.15293765,2.428596973,5.334472656,1,111,TRUE,386,0,0.928210974,1.083412647,0.434910864,20,WHL J202.623+49.14,0.331400007,4.674128056,0.553169727,0.569844723,,RMJ133029.5+490847.9,,,3,-1.189665794,FALSE,"Point sources at: 353GHz, 545GHz, 857GHz,"
518,PSZ2 G106.87-83.23,106.8791627,-83.23887255,10.86617551,-20.61702265,1.230611324,12.65437794,3,111,TRUE,388,0,0.960120022,2.539772272,0.387813538,21,RXCJ0043.4-2037,0.292400002,8.125670433,0.373283386,0.376401901,J0043.4-2037,,,,-10,-1000,TRUE,"Point sources at: 353GHz,"
519,PSZ2 G107.10+65.32,107.1023887,65.32251245,203.1776746,50.51829258,1.290269375,16.45693779,3,111,FALSE,389,0,0.999971986,6.198399067,0.727363825,20,RXC J1332.7+5032,0.279900014,8.217336655,0.272735596,0.282417774,J1332.7+5032,RMJ133238.4+503336.0,,,-10,-100,TRUE,
520,PSZ2 G107.11-39.50,107.1117578,-39.50615943,359.7704048,21.75181312,2.468956232,5.521231174,3,111,FALSE,-1,0,0.946541011,1.848982692,0.713262796,13,,0.533030391,6.929062843,0.627808571,0.706813812,,,,,3,-1000,FALSE,
521,PSZ2 G107.39-31.48,107.395517,-31.48844252,357.6389687,29.5399212,2.428800344,5.156541348,1,110,FALSE,390,0,0.987515986,2.890290737,1.227276921,20,RXC J2350.5+2929,0.149800003,3.446906567,0.431648254,0.469079494,J2350.5+2931,RMJ235035.1+292944.4,,,-10,-2.032893181,FALSE,
522,PSZ2 G107.41-09.57,107.4100124,-9.57984205,348.4457875,50.32555889,2.428880453,10.68771076,1,111,TRUE,-1,0,0.0137538,6.608059406,1.25539732,-1,,-1,0,0,0,,,,,-3,-1000,FALSE,"Point sources at: 353GHz, 857GHz,"
523,PSZ2 G107.66-58.32,107.6615988,-58.32758047,4.894937598,3.596475708,2.428893566,7.625674248,1,111,FALSE,391,0,0.999354005,2.32083869,0.954982042,11,ZwCl 0017.0+0320,0.26699999,6.216138363,0.480408669,0.533825397,,RMJ001938.7+033557.3,,,-10,-1000,TRUE,
525,PSZ2 G107.83-45.45,107.8356072,-45.45148951,1.895514857,16.13084928,1.654459715,7.094631195,2,11,TRUE,-1,0,0.855374992,1.127785087,0.15534763,-1,,-1,0,0,0,,,,,0,-1000,TRUE,"Point sources at: 217GHz, 353GHz, 545GHz, 857GHz,"
526,PSZ2 G108.13-09.21,108.1392878,-9.217249553,349.29126,50.92678995,2.428903341,9.101111412,1,111,FALSE,393,0,0.0174569,4.533793926,0.975716233,15,,-1,0,0,0,,,,,-3,29.87663269,FALSE,
527,PSZ2 G108.17-11.56,108.1709608,-11.56380118,350.617708,48.74143668,2.428685188,7.976395607,1,111,FALSE,394,0,0.999477983,4.168355942,1.145468593,10,,0.335999995,7.738726139,0.569453716,0.599662304,,,,,-3,16.61587715,FALSE,
529,PSZ2 G108.27+48.66,108.2733321,48.66264987,216.7773374,65.65281144,2.404999256,5.947180748,3,111,FALSE,395,0,0.869337022,1.526932597,0.511051655,11,,0.674000025,4.933684349,0.472452164,0.515097618,,,,,3,12.9884882,FALSE,
531,PSZ2 G109.14-28.02,109.146177,-28.02646116,358.2865429,33.28003776,3.797148466,6.719013214,2,111,FALSE,399,0,0.963774979,1.437467456,0.361211985,11,WHL J358.303+33.26,0.456999987,6.919559002,0.617525101,0.623578072,,RMJ235309.7+331514.9,,,3,-100,TRUE,
533,PSZ2 G109.52-19.16,109.520421,-19.16803767,355.7375812,41.9132192,2.476475,5.948533058,3,111,FALSE,401,0,0.987693012,3.105485201,1.195797205,20,WHL J355.743+41.92,0.309199989,5.765161037,0.477744102,0.512244701,,,,,3,15.84919167,FALSE,
534,PSZ2 G109.86+27.94,109.8639296,27.9411591,275.8330354,78.3892813,2.204487085,5.848210812,3,111,FALSE,402,0,0.948162019,0.99595958,0.30910185,20,,0.400000006,5.201621056,0.444243431,0.471046925,,,,,3,3.410435677,FALSE,
535,PSZ2 G109.97+52.84,109.9703612,52.84753514,209.9355974,62.52795013,2.233985186,7.199408054,3,111,FALSE,403,0,0.945343018,2.006292582,0.645038068,20,RXC J1359.8+6231,0.325899988,4.814388752,0.36143446,0.392462254,J1359.8+6231,RMJ135950.6+623105.5,,,3,17.9038353,TRUE,
536,PSZ2 G109.99-70.28,109.9939948,-70.28393997,8.486538527,-7.852818956,2.438877344,6.866620064,2,111,FALSE,404,0,0.944362998,3.423456907,0.99336189,24,RMJ003353.1-075210.4,0.304487288,5.622478008,0.535831451,0.576938629,,RMJ003353.1-075210.4,,,3,-1000,TRUE,
537,PSZ2 G110.28-87.48,110.2892005,-87.48222008,12.25324449,-24.6702243,2.428775311,6.564795494,1,111,FALSE,406,0,0.92414999,1.96444571,0.644122899,20,Vidal 14,0.519999981,7.173761368,0.592013836,0.649846554,,,,,3,-1000,TRUE,
539,PSZ2 G110.98+31.73,110.9890425,31.73685924,256.1004654,78.63246891,1.233741641,40.75488663,3,111,FALSE,407,0,0.992486,30.08513641,1.526368499,21,RXC J1703.8+7838,0.0581,6.210738659,0.101286888,0.091519356,J1703.8+7838,,,,-10,-1000,TRUE,
540,PSZ2 G111.61-45.71,111.6127212,-45.71496482,4.644866742,16.43337907,1.284763813,9.68020916,3,111,FALSE,408,0,0.999408007,3.369879723,0.661946058,20,RXC J0018.5+1626,0.545599997,9.793704033,0.529332161,0.531497002,J0018.5+1626,RMJ001833.6+162616.0,,,3,-1000,TRUE,
541,PSZ2 G111.75+70.37,111.7561358,70.37513677,198.2641617,46.28116442,2.205821753,8.312058449,2,111,FALSE,409,0,0.946569026,3.132363319,0.638936996,20,RXC J1313.1+4616,0.182999998,4.34251833,0.32032299,0.330492496,J1313.1+4616,RMJ131258.0+461530.3,,,-10,1.057568669,TRUE,
542,PSZ2 G112.07-39.86,112.074554,-39.86730306,3.87297977,22.24541893,2.428612471,5.720149517,1,111,TRUE,-1,0,0.00494957,7.19424057,2.92365098,-1,,-1,0,0,0,,,,,-2,-1000,FALSE,"Point sources at: 217GHz, 857GHz,"
543,PSZ2 G112.35-32.86,112.3533611,-32.86734684,2.688364525,29.16731886,2.428764582,5.096942425,1,110,FALSE,410,0,0.968545973,1.902929544,0.716564357,24,RMJ001051.4+290940.2,0.348114163,5.499068737,0.629985332,0.721555233,,RMJ001051.4+290940.2,,,3,-100,FALSE,
544,PSZ2 G112.48+56.99,112.4803306,56.99444555,203.9932388,59.22097069,2.046843767,12.32662868,3,111,FALSE,411,0,0.978018999,8.458421707,1.466295838,21,RXC J1336.1+5912,0.070100002,2.99113512,0.146647215,0.155372858,J1336.1+5912,RMJ133608.3+591223.2,,,-10,-1000,TRUE,
545,PSZ2 G112.54+59.53,112.5421471,59.53323652,202.4759113,56.81234932,2.428196669,5.373422623,1,110,TRUE,-1,0,0.89507103,0.712181747,0.19910796,-1,,-1,0,0,0,,,,,-2,-1000,FALSE,"Point sources at: 353GHz, 545GHz,"
547,PSZ2 G113.02-64.68,113.0210546,-64.68482952,8.635960226,-2.138665229,2.428426981,6.182884693,1,111,FALSE,413,0,0.975436985,7.7202034,2.856914043,21,RXCJ0034.6-0208,0.081200004,2.326696396,0.240383148,0.284006834,J0034.6-0208,RMJ003505.2-020815.8,,,-10,-1000,TRUE,
549,PSZ2 G113.29-29.69,113.2930896,-29.69523727,2.936347713,32.43252646,2.537992239,8.148620605,3,111,FALSE,414,0,0.98239702,5.843149185,1.431842923,20,RXC J0011.7+3225,0.107299998,3.71007514,0.264698744,0.2687428,J0011.7+3225,RMJ001145.3+322456.4,,,-10,-100,TRUE,
550,PSZ2 G113.81+44.35,113.8153338,44.35311657,213.5332229,71.28229343,1.4758178,10.92728615,3,111,FALSE,415,0,0.994615972,1.862517595,0.371932358,21,A1895,0.224999994,4.627712727,0.233917713,0.235536098,J1414.2+7115,,,,-10,3.09666729,TRUE,
551,PSZ2 G113.91-37.01,113.9114498,-37.01699818,4.90041437,25.29649822,1.957074404,8.151141167,2,111,FALSE,416,0,0.971485972,2.428331137,0.640598655,24,RMJ001941.3+251807.3,0.371186674,7.582247257,0.537198544,0.559081078,J0019.6+2517,RMJ001941.3+251807.3,,,3,8.872132301,TRUE,SZ projection: z=0.14 & z=0.37.
553,PSZ2 G114.31+64.89,114.3111087,64.89812802,198.7658334,51.83286337,2.428344488,11.10580349,1,111,FALSE,417,0,0.997972012,3.14645195,0.599957108,20,RXC J1315.1+5149,0.283600003,6.761312485,0.355214596,0.375013828,J1315.1+5149,RMJ131505.2+514902.8,,,-10,6.477864742,TRUE,
554,PSZ2 G114.39-60.16,114.3978598,-60.16797782,8.622170747,2.422625952,2.428301096,5.658483028,1,111,FALSE,418,0,0.999962986,4.338121414,1.829837203,24,RMJ003428.2+022522.6,0.368318141,5.775038242,0.629574776,0.684139252,,RMJ003428.2+022522.6,,,3,-1000,FALSE,
555,PSZ2 G114.39-20.98,114.3980659,-20.989453,2.252246208,41.17817027,2.579778671,5.924319744,3,11,FALSE,-1,0,0.970623016,2.589561224,0.805684507,21,ZwCl28,0.153699994,3.812736273,0.343964815,0.359499931,J0008.9+4110,,,,-10,-1000,FALSE,
556,PSZ2 G114.79-33.71,114.7919018,-33.7178899,5.145635037,28.66569771,1.902079701,9.357777596,3,111,FALSE,419,0,0.998987019,5.797400475,1.280603409,21,RXC J0020.6+2840,0.093999997,3.824415684,0.222065926,0.226361036,J0020.6+2840,RMJ002037.2+283934.2,,,-10,-1000,TRUE,
557,PSZ2 G114.81-11.80,114.8183759,-11.8082043,0.375827961,50.27524308,5.430762291,4.568166256,2,110,FALSE,420,0,0.998516023,1.583012819,0.828314126,11,,0.25,4.43140173,0.581263065,0.596468449,,,,,-10,3.850477695,FALSE,
558,PSZ2 G114.83+57.25,114.8382733,57.25482709,201.4457087,59.3304666,2.265429735,6.401370049,3,111,FALSE,-1,0,0.989839017,1.914230585,0.588961601,24,RMJ132549.7+591949.0,0.169516832,3.273392677,0.300642252,0.308484793,J1325.8+5919,RMJ132549.7+591949.0,,,-10,-1000,TRUE,
559,PSZ2 G114.90-34.35,114.903808,-34.35280094,5.352562209,28.05043055,3.769880295,4.777894497,2,111,FALSE,-1,0,0.920247972,2.806270123,1.667577982,21,RXC J0021.5+2803,0.094800003,2.472320795,0.309347153,0.338174343,J0021.5+2803,RMJ002136.8+280301.8,,,-10,-1000,FALSE,
561,PSZ2 G114.99+70.36,114.9911114,70.36315149,196.7285858,46.5257494,1.689176917,10.04298973,2,111,FALSE,422,0,0.972612977,2.928241968,0.560376465,20,RXC J1306.9+4633,0.225899994,5.702223778,0.349741459,0.350352287,J1306.9+4633,RMJ130645.7+463330.8,,,-10,-100,TRUE,
562,PSZ2 G115.25-72.07,115.2561132,-72.07570286,10.47185368,-9.346434224,1.591723919,22.75963593,3,111,FALSE,423,0,0.996801972,30.7826767,2.615357876,21,RXCJ0041.8-0918,0.055500001,4.918353558,0.127317905,0.146348953,J0041.8-0918,RMJ004143.0-092621.9,,,-10,-1000,TRUE,
563,PSZ2 G115.34-54.89,115.3488221,-54.89093388,8.466802422,7.721904719,2.404429913,4.699609756,2,110,FALSE,424,0,0.74466902,0.829911709,0.18994312,-1,,-1,0,0,0,,,,,-2,-1000,FALSE,
564,PSZ2 G115.58-44.56,115.5844186,-44.56310771,7.361953212,17.99469512,2.428604841,6.847126007,1,111,FALSE,425,0,0.052688599,5.729543209,1.79981482,10,,0.170000002,4.316092491,0.370985031,0.422482014,,,,,-2,-1000,TRUE,
567,PSZ2 G115.72+44.03,115.7251335,44.03831859,209.9422379,72.12119645,2.42869854,7.110942841,1,111,FALSE,-1,0,0.999549985,1.631690145,0.484341294,21,RXC J1400.2+7207,0.214300007,3.77804327,0.32354641,0.339246273,J1400.2+7207,,,,-10,-1000,TRUE,
571,PSZ2 G116.50-44.47,116.5005209,-44.47697095,8.034519063,18.15363598,2.428407192,7.712888718,1,111,TRUE,427,0,0.940993011,2.049201965,0.726499557,24,RMJ003208.2+180625.3,0.395647377,7.608656406,0.567284107,0.627481461,,RMJ003208.2+180625.3,,,3,-1000,TRUE,"Point sources at: 353GHz, 545GHz,"
572,PSZ2 G116.79-09.85,116.7974204,-9.855632523,2.890771941,52.54052469,4.529165745,5.240552902,3,111,FALSE,428,0,0.99554199,4.309545517,1.288598776,20,ZwCl 0008.8+5215,0.104000002,3.357418299,0.319482327,0.341333389,,,,,-10,-100,FALSE,
573,PSZ2 G116.95-53.55,116.9554709,-53.55137155,9.267227487,9.153556343,2.428842783,8.400888443,1,111,FALSE,429,0,0.952786982,2.157171965,0.524913013,20,RXC J0037.0+0909,0.254599988,6.433113575,0.455543995,0.465808392,J0037.0+0909,RMJ003706.8+090924.1,,,-10,-1000,TRUE,
575,PSZ2 G117.38-52.47,117.3807078,-52.47515061,9.426704235,10.24853628,5.060975075,5.458343029,2,11,FALSE,-1,0,0.491441011,2.480055332,0.899696767,-1,,-1,0,0,0,,,,,-3,-1000,FALSE,
576,PSZ2 G117.98-55.88,117.9847975,-55.88491624,10.06709632,6.879507334,2.428289652,6.450549126,1,111,FALSE,431,0,0.877735019,12.77213573,4.425219059,21,A76,0.039500002,1.668486953,0.175441504,0.182398558,J0040.0+0649,RMJ003956.0+065054.8,,,-10,-1000,TRUE,
577,PSZ2 G118.03+31.10,118.0394045,31.10440591,238.7603531,84.16370198,2.639748096,6.582821846,3,11,TRUE,432,0,0.000448406,2.961312056,0.6985268,10,,0.194000006,4.331742764,0.335178375,0.342707157,,,,,1,-100,FALSE,"Point sources at: 857GHz,"
579,PSZ2 G118.39+42.22,118.3925079,42.22867374,205.4878996,74.45141146,2.323137999,7.454547882,3,111,FALSE,433,0,0.845703006,0.837508917,0.189769298,11,,0.477999985,5.507178307,0.435272217,0.438684464,,,,,3,-100,TRUE,
580,PSZ2 G118.46+39.32,118.4661739,39.32613933,208.6942852,77.24773177,2.332865953,8.146131516,3,111,FALSE,434,0,0.968819976,1.52181375,0.35226649,21,RXC J1354.6+7715,0.396699995,6.004693031,0.377127171,0.400665283,J1354.6+7715,,,,3,4.730527401,TRUE,
583,PSZ2 G118.58+28.57,118.5822088,28.57546888,261.2307967,85.89124279,2.428910017,10.0676136,1,111,FALSE,435,0,0.998763978,2.836538792,0.641551375,21,RXC J1723.7+8553,0.178000003,5.98297739,0.367132664,0.374176979,J1723.7+8553,,,,-10,4.833206654,FALSE,
584,PSZ2 G118.79+47.50,118.7967994,47.50881566,200.8033323,69.36349802,2.907882452,5.186263084,3,11,FALSE,-1,0,0.97379303,0.88046366,0.328955382,-1,,-1,0,0,0,,,,,0,-1000,FALSE,
585,PSZ2 G118.92+52.38,118.9297437,52.38667547,198.5514249,64.56429188,1.881753206,8.470024109,3,111,FALSE,438,0,0.929040015,1.823348284,0.45715937,20,RXC J1314.4+6434,0.219999999,4.387726307,0.295728683,0.291754246,J1314.4+6434,RMJ131425.0+643644.6,,,-10,21.79773903,TRUE,
586,PSZ2 G119.30-64.68,119.3079686,-64.68576666,11.30997186,-1.857637535,2.375703096,5.076919556,2,110,FALSE,-1,0,0.956484973,1.453693032,0.69665879,24,RMJ004512.5-015231.7,0.556768835,6.371613979,0.699429989,0.742369652,,RMJ004512.5-015231.7,ACT-CL J0045.2-0152,,3,-1000,FALSE,
587,PSZ2 G119.38+46.85,119.3876757,46.85771944,199.9846329,70.07390983,2.903068304,6.098222733,3,111,FALSE,439,0,0.993386984,2.589692831,0.910996854,21,RXC J1320.0+7003,0.327499986,4.107369423,0.392874241,0.433951139,J1320.0+7003,,,,3,-100,TRUE,
588,PSZ2 G119.92+59.12,119.9265079,59.12697145,195.7642265,57.93342569,1.379415393,6.825425148,3,11,FALSE,440,0,0.968091011,0.780315638,0.126452029,20,RXC J1303.0+5756,0.196099997,3.437462091,0.326514959,0.329969406,J1303.0+5756,RMJ130255.3+575525.4,,,-10,-100,TRUE,
